bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,Manhattan,Brooklyn,Queens,Entire_home,Private_room,Shared_room,price
1.5,1,1,300,80,1,10,3,100,0,1,0,0,1,0,32
1.0,1,0,600,80,1,0,23,97,0,1,0,1,0,0,165
1.0,1,1,500,75,2,0,5,88,0,1,0,1,0,0,175
1.0,1,1,100,25,1,0,58,77,1,0,0,0,1,0,50
1.0,1,1,0,45,1,10,37,99,1,0,0,0,1,0,110
1.0,0,1,150,50,2,25,10,98,1,0,0,1,0,0,93
2.0,3,5,500,150,6,50,22,94,0,0,0,1,0,0,175
2.0,2,2,500,50,5,50,3,100,0,1,0,1,0,0,155
2.0,3,3,350,100,6,49,150,87,1,0,0,1,0,0,249
1.0,1,1,100,20,1,10,16,96,0,1,0,0,1,0,70
1.0,1,1,300,100,1,25,2,100,1,0,0,0,1,0,40
1.0,0,1,150,50,2,25,16,84,1,0,0,1,0,0,93
1.0,1,1,500,20,1,35,10,92,0,1,0,0,1,0,100
1.0,0,2,250,95,2,25,12,100,1,0,0,1,0,0,200
1.0,0,1,250,60,1,0,32,93,1,0,0,1,0,0,150
1.0,2,2,500,120,1,0,168,93,1,0,0,1,0,0,320
1.0,1,3,350,100,3,25,190,94,0,1,0,1,0,0,99
2.0,2,5,600,100,5,25,4,95,0,1,0,1,0,0,199
1.0,1,1,200,40,1,30,52,97,0,1,0,0,1,0,75
1.0,1,1,500,0,1,0,7,86,1,0,0,1,0,0,84
1.0,1,1,150,75,2,15,85,91,0,1,0,0,1,0,75
1.0,1,1,1500,60,1,50,91,97,1,0,0,0,1,0,100
1.0,0,1,0,60,1,0,100,87,1,0,0,1,0,0,120
1.0,1,1,650,40,1,20,15,98,0,1,0,0,1,0,126
1.0,1,1,376,75,1,0,13,83,1,0,0,1,0,0,124
1.0,1,1,100,35,1,0,35,95,0,0,1,0,1,0,59
1.5,1,1,150,50,1,0,8,100,1,0,0,0,1,0,240
1.0,1,1,500,0,1,0,8,98,1,0,0,1,0,0,87
1.0,2,3,300,100,4,0,22,98,1,0,0,1,0,0,250
1.5,1,1,250,25,1,0,25,95,1,0,0,0,1,0,147
1.0,1,1,200,50,1,18,47,92,0,1,0,0,1,0,64
1.0,1,1,100,40,1,10,3,87,1,0,0,0,1,0,500
1.0,1,1,100,130,1,20,2,100,1,0,0,0,1,0,110
1.0,1,0,250,100,4,80,119,92,0,1,0,1,0,0,145
1.0,1,2,1200,125,2,15,10,92,0,1,0,1,0,0,67
1.0,1,1,350,120,2,35,56,92,0,1,0,1,0,0,125
1.0,1,1,0,75,1,0,22,92,0,0,1,1,0,0,200
2.0,3,4,1500,150,6,15,19,99,0,1,0,1,0,0,275
1.5,2,4,0,100,4,25,20,93,0,1,0,1,0,0,170
1.0,1,1,0,50,2,25,69,99,0,1,0,0,1,0,70
1.0,1,1,350,100,1,0,63,93,1,0,0,1,0,0,275
1.0,1,2,0,40,2,10,8,95,0,1,0,0,1,0,120
1.0,2,3,200,95,4,20,44,86,0,1,0,1,0,0,155
1.0,2,3,0,30,1,18,58,90,0,0,0,1,0,0,95
2.0,3,4,1000,100,2,100,12,100,0,1,0,1,0,0,450
2.0,1,1,700,150,1,0,28,96,0,1,0,1,0,0,215
1.0,1,1,100,10,2,10,35,94,0,0,0,0,1,0,75
1.5,1,1,200,50,1,25,22,95,0,1,0,0,1,0,99
1.0,2,2,1000,150,5,50,85,96,0,1,0,1,0,0,300
1.0,1,1,350,0,2,50,142,90,1,0,0,1,0,0,175
1.5,1,1,300,40,1,35,2,80,0,0,1,0,1,0,50
1.0,3,4,0,75,4,20,175,95,0,1,0,1,0,0,120
1.0,3,3,500,100,1,0,76,94,0,1,0,1,0,0,225
1.0,2,2,500,110,4,15,12,100,0,1,0,1,0,0,151
2.0,1,1,100,40,3,25,189,86,0,1,0,1,0,0,110
1.0,1,1,150,20,1,0,142,94,1,0,0,0,1,0,85
1.0,2,2,500,90,2,35,119,96,1,0,0,1,0,0,220
1.0,1,1,100,40,2,50,17,100,1,0,0,0,1,0,125
1.0,3,4,150,160,4,40,122,94,0,1,0,1,0,0,330
1.0,2,2,250,100,3,25,172,98,0,1,0,1,0,0,165
1.0,2,3,250,60,1,0,8,93,0,1,0,1,0,0,120
1.0,1,1,100,50,1,15,47,97,0,1,0,0,1,0,55
1.0,0,1,100,30,1,15,115,83,0,1,0,1,0,0,55
1.0,1,1,0,80,1,20,17,84,1,0,0,0,1,0,52
1.0,2,2,150,100,3,20,2,100,0,1,0,1,0,0,88
1.0,1,2,200,150,4,20,26,92,0,1,0,0,1,0,105
1.0,1,1,150,50,1,0,15,96,1,0,0,0,1,0,60
1.0,2,1,0,75,2,5,7,100,1,0,0,0,1,0,89
1.5,1,1,200,39,1,0,134,99,1,0,0,0,1,0,80
1.0,1,2,0,80,2,20,154,96,0,1,0,1,0,0,125
1.0,1,1,150,50,1,25,152,92,0,1,0,0,1,0,65
1.0,1,1,100,70,1,20,73,94,0,1,0,0,1,0,89
1.0,1,1,0,100,1,0,21,99,1,0,0,1,0,0,16
1.0,1,1,200,40,1,0,118,95,1,0,0,0,1,0,140
1.0,1,1,0,30,1,0,11,95,0,1,0,0,1,0,57
1.0,1,1,0,100,3,15,40,99,0,0,1,0,1,0,89
1.0,1,1,500,160,2,80,22,89,0,1,0,1,0,0,90
1.0,0,1,150,150,1,0,48,98,1,0,0,1,0,0,200
2.0,2,2,300,100,1,0,52,99,0,1,0,1,0,0,100
1.0,1,2,500,90,1,25,14,96,0,1,0,1,0,0,68
1.5,1,1,300,80,1,20,13,86,0,1,0,0,1,0,40
1.0,1,1,1000,0,1,0,6,90,1,0,0,1,0,0,500
2.5,3,3,500,100,4,50,16,97,0,1,0,1,0,0,250
1.0,1,1,200,29,1,0,18,91,1,0,0,1,0,0,166
2.0,2,2,0,100,1,0,11,100,1,0,0,1,0,0,330
1.0,1,1,500,75,2,45,159,93,1,0,0,1,0,0,165
2.0,2,2,200,80,2,60,14,97,1,0,0,0,1,0,155
1.0,2,3,0,99,4,25,51,97,0,1,0,1,0,0,169
1.0,1,1,250,95,2,0,124,99,0,1,0,1,0,0,139
1.0,1,2,100,30,2,10,173,90,0,1,0,0,1,0,135
1.0,1,1,500,125,2,20,8,90,1,0,0,1,0,0,99
1.0,1,1,500,100,2,100,30,98,1,0,0,1,0,0,250
1.5,1,1,0,50,1,20,8,88,0,1,0,1,0,0,121
1.0,1,1,0,120,1,50,36,94,0,1,0,1,0,0,160
1.0,0,1,500,70,1,0,30,98,1,0,0,1,0,0,275
1.0,1,1,300,90,1,0,138,98,1,0,0,1,0,0,189
1.0,1,3,200,60,2,25,148,91,0,1,0,1,0,0,99
1.0,1,2,500,104,2,30,120,98,0,1,0,1,0,0,200
1.0,1,2,200,100,2,50,115,97,1,0,0,1,0,0,145
1.0,1,1,100,60,1,50,64,92,1,0,0,0,1,0,100
1.0,1,1,350,35,1,50,52,95,0,1,0,0,1,0,90
1.0,3,4,500,100,4,60,55,94,0,1,0,1,0,0,220
1.0,1,1,100,50,1,10,62,86,0,1,0,0,1,0,100
1.0,1,1,100,25,2,30,142,89,0,0,1,0,1,0,59
1.0,2,3,100,75,4,20,81,85,0,1,0,1,0,0,78
1.0,0,0,200,85,2,25,85,87,0,0,0,1,0,0,75
1.0,1,1,100,30,1,10,86,95,0,1,0,0,1,0,78
1.0,1,1,0,20,1,75,25,87,0,1,0,0,1,0,69
1.5,0,0,250,50,1,10,160,98,0,0,1,1,0,0,99
1.0,1,1,0,65,1,40,9,93,0,0,1,0,1,0,74
2.0,2,2,0,80,4,50,192,94,0,1,0,1,0,0,92
1.0,1,4,500,100,3,10,5,100,1,0,0,1,0,0,185
1.0,0,1,200,50,2,25,12,93,1,0,0,1,0,0,93
1.0,1,2,1000,150,1,0,13,94,1,0,0,1,0,0,300
1.0,1,1,500,75,1,30,55,97,1,0,0,0,1,0,125
1.0,1,1,0,120,2,50,37,100,0,1,0,1,0,0,150
2.5,1,1,100,100,1,20,1,100,1,0,0,0,1,0,80
1.5,2,3,250,75,1,0,4,100,0,1,0,1,0,0,200
1.0,1,1,200,50,1,0,18,97,1,0,0,1,0,0,185
2.0,3,3,1000,150,6,50,29,95,0,1,0,1,0,0,316
1.0,1,1,450,95,1,0,6,90,0,1,0,0,1,0,72
1.0,1,2,0,40,2,10,60,95,1,0,0,1,0,0,150
1.0,2,4,500,100,1,0,153,95,0,1,0,1,0,0,200
1.0,1,2,500,100,2,15,10,98,0,0,1,1,0,0,89
1.0,3,3,0,80,4,25,89,95,0,1,0,1,0,0,285
1.0,1,1,0,25,1,0,10,98,0,1,0,0,1,0,70
1.0,2,3,500,130,3,20,3,87,1,0,0,1,0,0,300
1.0,1,1,300,30,1,25,18,90,1,0,0,0,1,0,69
1.5,1,1,0,0,2,0,77,95,0,1,0,1,0,0,120
1.0,1,1,300,30,1,25,21,89,1,0,0,0,1,0,54
1.0,1,1,300,30,1,30,24,90,1,0,0,0,1,0,50
1.0,1,1,300,30,1,0,20,92,1,0,0,0,1,0,51
1.5,1,1,0,8,1,12,114,93,0,0,0,0,1,0,49
1.0,2,2,200,80,1,0,25,94,0,1,0,1,0,0,125
1.0,1,1,350,200,1,0,36,93,1,0,0,1,0,0,95
1.0,1,1,119,20,2,16,118,93,0,1,0,0,1,0,47
1.0,1,1,100,0,1,19,48,88,1,0,0,0,1,0,39
2.0,2,2,500,90,2,50,7,100,0,1,0,1,0,0,250
1.0,2,2,300,95,3,0,90,89,1,0,0,1,0,0,290
1.0,1,1,0,30,1,35,83,97,0,1,0,0,1,0,85
1.0,1,1,400,90,1,0,50,93,1,0,0,1,0,0,146
1.0,2,2,300,75,1,0,25,98,0,1,0,1,0,0,150
1.5,2,3,1000,80,4,30,87,98,0,1,0,1,0,0,240
1.0,1,1,150,35,1,17,33,94,0,0,1,0,1,0,48
1.0,1,1,300,65,2,40,7,87,1,0,0,1,0,0,122
1.0,2,3,150,45,4,25,9,98,1,0,0,1,0,0,400
1.0,1,1,0,6,1,0,75,96,0,0,0,0,1,0,47
1.0,1,1,0,50,1,25,21,93,1,0,0,0,1,0,99
1.0,0,1,0,80,2,25,39,96,1,0,0,1,0,0,225
1.0,1,1,100,40,1,25,16,97,0,1,0,0,1,0,60
1.0,1,1,200,100,2,0,11,93,0,1,0,1,0,0,98
1.0,1,2,0,30,2,25,107,99,1,0,0,1,0,0,215
1.0,1,1,100,50,2,15,64,85,1,0,0,1,0,0,115
1.0,1,2,175,10,1,18,145,97,0,0,0,0,1,0,56
1.0,1,3,700,160,4,75,15,85,1,0,0,1,0,0,225
1.0,1,3,1000,120,1,0,6,93,1,0,0,1,0,0,264
1.0,0,2,1000,120,2,20,11,90,1,0,0,1,0,0,199
1.0,1,1,450,35,1,0,19,99,0,1,0,1,0,0,149
1.0,1,3,250,85,2,25,169,88,0,1,0,1,0,0,142
2.0,3,3,0,120,6,50,58,88,1,0,0,1,0,0,299
1.0,1,1,250,80,1,0,39,98,0,1,0,1,0,0,110
1.0,1,2,100,75,2,75,51,94,0,1,0,1,0,0,144
1.0,0,1,1000,110,2,0,91,97,1,0,0,1,0,0,146
1.0,2,3,100,130,4,50,19,100,0,1,0,1,0,0,318
1.0,1,1,500,50,2,50,133,93,0,1,0,1,0,0,140
1.0,1,1,0,8,1,0,145,86,1,0,0,0,1,0,85
2.0,3,4,0,180,4,0,8,98,1,0,0,1,0,0,350
1.0,1,3,200,100,2,10,7,97,0,1,0,1,0,0,155
1.0,0,1,1500,100,1,0,12,98,1,0,0,1,0,0,275
1.5,2,4,150,75,4,0,53,95,0,1,0,1,0,0,135
1.0,1,1,200,35,1,0,76,94,0,1,0,0,1,0,38
1.0,0,1,500,0,1,0,4,80,1,0,0,1,0,0,87
1.0,1,1,300,75,1,0,20,92,0,1,0,1,0,0,250
1.0,1,1,0,60,2,33,52,93,0,1,0,0,1,0,65
1.0,1,2,100,75,1,0,45,91,1,0,0,1,0,0,159
2.0,1,1,250,80,1,0,44,98,1,0,0,1,0,0,249
1.0,2,3,200,95,4,20,52,89,0,1,0,1,0,0,151
1.0,1,1,115,40,2,35,70,96,0,1,0,0,1,0,79
2.0,2,2,500,150,4,100,73,98,1,0,0,1,0,0,600
1.0,0,1,125,25,1,25,142,87,0,1,0,1,0,0,59
1.0,2,3,500,100,3,50,85,96,1,0,0,1,0,0,273
1.0,1,1,0,0,2,0,67,98,0,1,0,0,1,0,85
1.0,1,1,400,40,1,20,191,94,1,0,0,0,1,0,130
1.0,1,1,150,50,2,25,37,91,0,1,0,1,0,0,85
1.0,1,1,1000,20,2,50,38,96,0,1,0,1,0,0,113
1.0,2,2,500,60,2,10,175,97,0,1,0,1,0,0,200
1.0,1,1,450,75,1,0,4,95,0,1,0,1,0,0,110
1.0,0,0,1000,200,1,0,19,98,0,1,0,1,0,0,500
1.0,1,2,500,100,1,0,14,100,0,1,0,1,0,0,200
1.0,3,3,200,80,5,30,7,100,0,1,0,1,0,0,140
1.0,1,1,250,150,2,25,7,83,1,0,0,1,0,0,70
1.0,1,1,0,0,1,19,62,96,1,0,0,1,0,0,365
1.0,1,2,1000,80,2,50,9,95,1,0,0,1,0,0,175
1.0,0,2,800,60,2,0,60,96,1,0,0,1,0,0,220
1.0,1,1,150,30,1,15,3,93,1,0,0,0,1,0,80
2.0,1,1,0,100,1,20,8,98,0,1,0,0,1,0,45
1.0,1,1,100,90,3,0,50,89,1,0,0,1,0,0,100
1.0,1,2,1000,100,2,30,25,96,0,1,0,1,0,0,100
1.0,1,2,200,100,4,25,29,99,1,0,0,1,0,0,230
1.0,1,2,95,45,2,20,157,86,0,1,0,1,0,0,122
1.0,1,1,100,15,1,6,77,85,0,1,0,0,1,0,38
1.5,1,1,0,80,1,0,13,89,1,0,0,0,1,0,45
1.0,0,1,500,75,2,25,15,88,0,1,0,1,0,0,129
1.0,2,3,300,125,5,35,180,97,0,1,0,1,0,0,275
2.0,3,3,0,80,4,50,150,93,0,1,0,1,0,0,130
1.0,1,1,0,70,1,0,15,100,0,1,0,1,0,0,97
1.0,2,2,350,40,1,48,56,85,0,1,0,1,0,0,70
1.0,0,1,250,60,1,0,116,94,1,0,0,1,0,0,120
1.0,1,1,0,29,1,12,26,90,1,0,0,0,1,0,59
1.0,1,1,400,40,1,20,147,97,1,0,0,0,1,0,150
1.0,1,1,100,35,1,25,13,89,1,0,0,0,1,0,65
1.0,1,1,100,50,2,15,103,93,0,1,0,1,0,0,80
1.0,1,1,250,0,1,25,88,97,0,1,0,0,1,0,80
1.0,1,1,400,60,1,10,2,90,1,0,0,0,1,0,75
2.0,2,5,200,50,1,0,6,100,0,1,0,1,0,0,192
2.0,1,1,500,30,1,25,14,90,0,1,0,0,1,0,50
1.5,1,1,150,40,1,20,47,100,0,1,0,0,1,0,85
1.0,1,1,100,25,2,30,173,88,0,0,1,0,1,0,59
1.0,1,1,1500,125,2,25,11,89,1,0,0,1,0,0,104
1.0,1,3,400,65,1,10,8,90,0,0,1,1,0,0,95
1.0,1,2,300,70,2,25,40,96,1,0,0,1,0,0,199
1.0,2,4,0,45,5,22,11,90,0,0,0,1,0,0,87
1.0,1,0,1000,20,1,25,30,97,0,0,1,1,0,0,125
1.0,1,3,300,60,1,10,10,98,0,0,1,1,0,0,95
1.0,1,2,200,125,2,50,117,88,0,1,0,1,0,0,150
1.0,0,1,150,50,2,25,13,78,1,0,0,1,0,0,95
1.0,2,3,250,120,1,0,25,96,0,1,0,1,0,0,175
1.0,1,1,0,30,1,20,24,86,0,1,0,1,0,0,80
2.0,1,1,0,35,1,20,56,89,0,1,0,0,1,0,69
1.0,1,1,500,50,1,20,31,99,0,0,1,0,1,0,85
1.0,2,3,1000,150,1,0,15,94,1,0,0,1,0,0,160
1.0,1,1,500,0,1,0,3,93,1,0,0,1,0,0,115
1.0,0,1,95,35,1,0,99,95,0,1,0,1,0,0,81
1.5,1,1,0,10,1,20,168,94,1,0,0,0,1,0,69
1.0,0,2,1000,175,1,0,2,100,1,0,0,1,0,0,175
1.0,1,0,1000,75,3,25,51,96,1,0,0,1,0,0,191
1.0,1,1,0,40,1,0,67,94,1,0,0,0,1,0,95
1.0,1,3,100,50,4,0,137,99,0,1,0,1,0,0,170
1.0,1,1,0,35,1,0,18,94,0,1,0,0,1,0,50
1.0,1,1,150,35,1,30,145,94,0,1,0,0,1,0,77
1.0,0,1,100,100,2,15,15,99,0,1,0,1,0,0,125
1.0,1,2,200,25,1,50,111,97,0,0,1,0,1,0,75
1.0,1,1,150,45,1,20,20,94,0,1,0,0,1,0,55
1.0,1,2,300,80,4,25,116,92,0,1,0,1,0,0,95
1.0,1,2,350,125,1,0,22,95,1,0,0,1,0,0,200
1.0,1,1,250,10,2,25,135,94,0,1,0,1,0,0,75
1.0,1,1,500,100,2,15,72,95,1,0,0,1,0,0,180
2.0,1,1,300,30,1,30,48,87,1,0,0,0,1,0,73
2.0,1,1,300,30,1,30,61,90,1,0,0,0,1,0,87
2.0,1,1,300,30,1,30,60,88,1,0,0,0,1,0,74
1.0,1,2,300,125,1,0,48,96,1,0,0,1,0,0,199
1.0,1,2,1000,50,2,0,5,100,1,0,0,1,0,0,160
1.0,2,3,1000,150,1,0,7,84,1,0,0,1,0,0,195
1.0,1,1,200,100,1,25,27,99,0,1,0,0,1,0,99
1.0,1,2,100,80,2,15,121,92,0,1,0,1,0,0,175
1.0,1,3,300,60,1,15,70,91,0,0,1,1,0,0,100
1.0,1,0,200,50,1,0,1,100,1,0,0,1,0,0,185
1.0,1,0,0,20,1,35,8,91,0,1,0,0,1,0,45
1.0,2,5,500,200,1,0,9,82,1,0,0,1,0,0,136
1.0,1,1,0,55,1,0,133,99,1,0,0,0,1,0,125
2.0,1,1,300,30,1,30,56,93,1,0,0,0,1,0,82
1.5,1,2,250,150,3,30,105,97,0,1,0,1,0,0,117
2.0,1,1,300,30,1,30,55,93,1,0,0,0,1,0,71
1.5,1,1,200,40,1,30,93,96,0,0,0,0,1,0,58
1.0,1,1,500,0,1,0,10,94,1,0,0,1,0,0,95
1.0,2,5,550,120,3,15,72,98,0,1,0,1,0,0,180
1.0,1,1,100,0,1,0,177,94,1,0,0,0,1,0,69
1.0,0,1,350,125,1,90,25,98,1,0,0,0,1,0,85
1.0,1,2,200,100,2,15,82,97,0,1,0,1,0,0,117
1.0,1,1,150,75,2,50,46,97,0,1,0,1,0,0,134
1.0,1,1,450,115,2,25,3,93,1,0,0,1,0,0,200
1.0,1,1,100,50,1,0,52,97,1,0,0,0,1,0,85
1.0,2,4,500,100,4,0,116,94,0,0,1,1,0,0,170
1.0,1,1,95,25,1,30,59,92,0,0,0,0,1,0,40
1.0,1,1,100,50,1,0,64,98,1,0,0,0,1,0,95
1.0,2,3,200,80,2,25,173,98,0,1,0,1,0,0,165
1.0,1,1,250,90,1,15,21,97,0,1,0,1,0,0,120
2.5,1,1,200,50,1,15,8,100,0,1,0,0,1,0,40
1.0,1,2,150,75,1,0,135,92,0,1,0,1,0,0,130
1.0,1,0,200,75,2,40,80,94,1,0,0,1,0,0,120
1.0,1,0,100,75,2,10,82,92,0,1,0,0,1,0,120
1.0,1,1,300,50,1,0,20,94,1,0,0,0,1,0,170
1.0,0,2,500,50,2,25,85,96,0,1,0,1,0,0,124
1.0,0,1,1000,120,2,25,16,96,1,0,0,1,0,0,104
1.0,0,1,750,100,2,25,14,97,1,0,0,1,0,0,99
1.0,1,1,0,30,1,7,154,96,1,0,0,0,1,0,72
1.0,1,2,1000,150,1,0,12,92,1,0,0,1,0,0,170
1.0,1,1,750,0,2,50,15,96,0,1,0,1,0,0,150
1.0,1,0,250,25,1,20,13,97,1,0,0,0,1,0,39
1.0,1,1,0,40,2,15,77,91,0,0,1,0,1,0,49
1.0,1,1,0,80,2,40,78,95,1,0,0,1,0,0,200
1.0,1,1,300,95,2,55,11,100,0,0,1,1,0,0,239
1.0,0,1,300,80,2,30,31,97,1,0,0,1,0,0,195
1.0,1,1,99,25,1,0,147,95,1,0,0,0,1,0,99
1.0,1,1,100,30,1,0,164,98,1,0,0,0,1,0,68
1.0,1,1,500,0,1,0,6,97,1,0,0,1,0,0,87
1.0,1,1,500,0,1,0,7,83,1,0,0,1,0,0,87
1.0,0,3,1000,150,3,45,11,92,1,0,0,1,0,0,150
1.0,1,2,1000,150,1,0,7,97,1,0,0,1,0,0,200
1.0,1,2,100,75,1,25,52,84,0,1,0,0,1,0,33
1.0,2,3,0,85,1,0,138,91,0,1,0,1,0,0,165
1.0,1,1,0,40,2,10,39,96,0,0,1,0,1,0,79
1.0,1,1,100,30,2,10,41,89,0,1,0,0,1,0,40
1.0,2,3,350,145,2,35,14,95,0,1,0,1,0,0,76
1.0,1,1,0,150,1,0,21,91,1,0,0,1,0,0,265
1.0,1,1,200,120,1,0,70,95,1,0,0,0,1,0,115
1.5,1,1,100,30,2,10,23,92,0,1,0,0,1,0,45
2.0,1,1,0,35,1,20,36,91,0,1,0,0,1,0,72
2.0,1,1,0,35,1,15,43,90,0,1,0,0,1,0,57
1.0,2,2,200,85,4,20,102,89,0,0,1,1,0,0,120
1.0,2,3,0,75,4,50,80,99,1,0,0,1,0,0,249
1.0,1,1,300,100,2,10,3,100,0,0,0,1,0,0,95
1.0,1,1,100,35,2,30,17,96,0,1,0,1,0,0,90
1.0,2,2,250,120,1,15,25,95,0,1,0,1,0,0,246
2.0,1,3,300,60,2,15,68,99,0,1,0,1,0,0,150
1.0,1,1,300,40,1,40,18,99,1,0,0,0,1,0,80
1.0,1,1,0,15,2,0,55,98,1,0,0,0,1,0,149
1.0,1,1,500,0,1,0,2,100,1,0,0,1,0,0,130
1.0,0,2,200,75,3,15,59,89,0,1,0,1,0,0,115
1.0,1,1,100,0,1,0,91,97,0,0,1,0,1,0,149
1.0,1,1,0,50,1,0,104,92,1,0,0,0,1,0,105
1.0,1,1,500,0,1,0,5,96,1,0,0,1,0,0,87
1.0,2,3,1000,200,4,0,13,89,1,0,0,1,0,0,150
2.0,1,1,500,30,1,20,3,100,0,1,0,0,1,0,50
1.0,1,1,1000,175,1,0,2,100,1,0,0,1,0,0,185
1.0,2,3,250,95,4,20,51,86,0,1,0,1,0,0,151
1.0,2,2,250,75,2,25,42,92,0,1,0,1,0,0,75
1.0,0,1,155,80,1,0,17,90,1,0,0,1,0,0,145
1.0,1,1,300,75,2,25,28,99,1,0,0,1,0,0,250
1.0,1,1,0,60,2,30,53,96,0,1,0,1,0,0,145
1.5,1,1,250,20,1,30,27,97,1,0,0,0,1,0,80
1.0,1,1,100,30,2,30,45,96,0,1,0,1,0,0,104
2.0,1,1,500,30,1,25,7,100,0,1,0,0,1,0,45
1.0,1,1,250,75,1,25,32,98,1,0,0,0,1,0,129
1.0,1,1,250,35,2,15,117,98,0,1,0,0,1,0,125
1.5,1,1,500,150,2,100,7,97,0,1,0,1,0,0,165
1.0,1,1,200,200,1,0,51,95,1,0,0,1,0,0,120
1.0,1,2,95,50,1,20,73,85,0,1,0,0,1,0,40
1.0,1,1,100,25,2,30,99,98,0,1,0,0,1,0,75
1.0,1,0,100,50,1,60,50,92,1,0,0,0,1,0,150
1.0,1,1,500,0,1,0,8,91,1,0,0,1,0,0,113
1.0,0,2,195,50,2,25,15,92,1,0,0,1,0,0,95
1.0,1,1,750,200,1,0,26,97,1,0,0,1,0,0,225
1.0,1,1,100,25,1,10,4,95,0,1,0,0,1,0,81
1.0,1,1,0,80,1,20,12,78,0,1,0,0,1,0,59
1.0,1,1,400,100,2,0,1,100,0,1,0,0,1,0,75
1.0,1,1,200,100,2,25,169,96,0,1,0,0,1,0,103
1.0,1,2,0,50,2,25,1,80,1,0,0,1,0,0,90
1.0,1,1,250,100,1,0,2,100,1,0,0,1,0,0,125
1.0,1,2,400,100,4,0,25,89,1,0,0,1,0,0,195
1.0,1,1,500,49,2,49,57,99,1,0,0,1,0,0,189
2.0,3,3,450,125,1,0,1,80,1,0,0,1,0,0,450
1.0,2,4,0,100,6,0,38,91,1,0,0,1,0,0,264
1.0,1,1,200,65,1,25,20,92,0,0,1,0,1,0,45
1.0,1,1,100,10,1,20,16,96,0,0,1,0,1,0,65
1.0,2,3,150,30,4,40,19,91,0,0,0,1,0,0,155
1.0,1,1,200,35,1,10,33,98,1,0,0,0,1,0,39
1.0,1,2,150,40,4,25,76,92,0,1,0,1,0,0,115
1.0,1,2,200,100,2,50,172,97,1,0,0,0,1,0,100
2.5,2,2,0,100,2,10,10,92,0,1,0,1,0,0,210
1.0,2,5,750,100,4,25,139,98,0,0,0,1,0,0,180
1.0,0,1,100,75,2,25,26,88,1,0,0,1,0,0,129
2.0,1,1,100,20,1,15,46,87,1,0,0,0,1,0,50
1.0,1,1,200,90,1,0,37,83,1,0,0,1,0,0,140
1.0,1,1,300,40,1,45,30,99,0,1,0,0,1,0,89
1.0,1,1,100,50,1,20,171,92,1,0,0,0,1,0,88
1.0,1,1,0,30,1,50,65,97,1,0,0,0,1,0,75
1.0,2,3,1000,150,1,0,11,91,1,0,0,1,0,0,170
1.0,1,2,300,80,1,0,11,98,1,0,0,1,0,0,300
1.0,3,3,150,75,4,15,23,96,0,1,0,1,0,0,93
1.0,1,2,300,60,1,0,24,93,1,0,0,1,0,0,180
2.0,2,3,1000,150,2,30,8,95,1,0,0,1,0,0,226
1.0,1,1,250,100,2,25,122,96,0,1,0,1,0,0,145
1.0,1,1,100,20,1,10,22,99,0,0,1,0,1,0,250
1.0,1,1,200,58,1,25,135,98,1,0,0,0,1,0,95
1.0,1,3,300,75,2,15,22,97,1,0,0,0,1,0,170
1.0,1,1,0,75,2,50,135,97,0,1,0,1,0,0,120
1.0,0,2,150,99,1,0,91,91,1,0,0,1,0,0,129
1.0,1,1,0,100,2,20,133,92,0,0,1,1,0,0,78
1.0,1,1,150,25,1,50,21,99,1,0,0,0,1,0,99
1.0,1,1,0,10,1,0,122,96,0,0,0,0,1,0,47
1.0,2,3,400,120,1,0,18,93,0,1,0,1,0,0,150
1.0,1,4,250,65,4,25,130,94,0,1,0,1,0,0,125
1.0,1,1,0,66,2,20,144,92,0,1,0,1,0,0,60
1.0,2,1,350,20,1,35,15,93,0,0,1,0,1,0,99
1.0,1,1,0,30,1,0,25,97,1,0,0,0,1,0,75
1.0,1,1,100,50,1,20,1,100,0,1,0,0,1,0,140
1.0,1,1,0,40,1,15,22,95,0,0,1,0,1,0,69
1.0,2,3,300,70,2,30,114,99,0,1,0,1,0,0,185
1.0,1,1,100,70,1,10,125,91,1,0,0,0,1,0,135
1.0,1,2,0,65,2,49,151,99,0,1,0,0,1,0,169
2.0,1,1,200,55,1,20,50,98,0,1,0,0,1,0,38
1.0,1,1,0,18,1,12,52,99,0,1,0,0,1,0,90
1.0,2,2,500,99,2,25,143,98,0,1,0,1,0,0,149
2.0,2,2,1000,200,1,0,6,97,1,0,0,1,0,0,125
1.0,0,1,0,90,1,0,8,100,0,1,0,1,0,0,150
2.0,1,1,150,40,1,0,2,90,0,0,1,0,1,0,58
1.0,2,2,730,150,2,25,24,94,1,0,0,1,0,0,383
1.0,1,1,0,20,1,35,14,97,0,0,1,0,1,0,76
1.0,1,1,0,129,1,0,167,88,1,0,0,1,0,0,199
1.0,1,1,500,85,1,0,61,97,1,0,0,1,0,0,99
1.0,2,2,150,75,1,0,132,94,0,1,0,1,0,0,130
1.0,2,3,300,100,1,0,170,94,0,1,0,1,0,0,200
1.0,2,2,100,50,4,0,102,97,0,1,0,1,0,0,75
1.0,1,1,300,100,1,0,150,98,0,1,0,1,0,0,250
1.0,1,1,100,20,1,5,2,90,1,0,0,0,1,0,80
1.0,1,0,100,70,1,10,71,91,1,0,0,0,1,0,120
2.0,1,1,100,20,1,40,32,96,0,1,0,0,1,0,100
